[0, 6] ; [26, 30]
[0, 2] ; [49, 54]
[0, 4] ; [16, 19]
[13, 17] ; [103, 107]
[13, 15] ; [80, 84]
[0, 2] ; [45, 50]
[0, 5] ; [57, 61]
[0, 5] ; [38, 46]
[4, 7] ; [96, 99]
[125, 132] ; [158, 160]
[0, 7] ; [14, 17]
[0, 3] ; [79, 82]
[0, 6] ; [188, 191]
[0, 10] ; [85, 88]
[7, 13] ; [84, 86]
[0, 7] ; [53, 57]
[0, 3] ; [7, 10]
[0, 3] ; [30, 32]
[0, 6] ; [10, 16]
[0, 3] ; [4, 6]
[81, 85] ; [74, 80]
[4, 8] ; [12, 14]
[0, 6] ; [116, 120]
[0, 2] ; [16, 20]
[6, 10] ; [64, 66]
[49, 53] ; [85, 87]
[36, 40] ; [89, 92]
[9, 12] ; [33, 38]
[0, 6] ; [59, 65]
[5, 12] ; [25, 27]
[3, 7] ; [62, 67]
[3, 12] ; [58, 61]
[36, 40] ; [41, 52]
[0, 6] ; [18, 23]
[12, 15] ; [-1, 17]
[135, 142] ; [172, 176]
[0, 6] ; [31, 35]
[3, 12] ; [56, 62]
[2, 10] ; [28, 30]
[0, 3] ; [18, 22]
[0, 4] ; [48, 52]
[54, 59] ; [23, 30]
[17, 25] ; [117, 122]
[1, 3] ; [54, 62]
[0, 6] ; [74, 81]
[3, 7] ; [189, 193]
[0, 3] ; [16, 18]
[0, 8] ; [5, 6]
[0, 4] ; [5, 11]
[0, 6] ; [10, 16]
[0, 2] ; [8, 11]
[62, 76] ; [77, 79]
[3, 8] ; [216, 223]
[9, 13] ; [116, 119]
[2, 8] ; [89, 94]
[25, 30] ; [1, 8]
[0, 7] ; [30, 34]
[0, 6] ; [23, 27]
[4, 9] ; [26, 30]
[4, 7] ; [38, 44]
[0, 4] ; [31, 36]
[0, 9] ; [44, 48]
[0, 6] ; [49, 57]
[0, 4] ; [6, 16]
[42, 49] ; [25, 33]
[3, 13] ; [60, 63]
[0, 4] ; [7, 11]
[36, 45] ; [17, 23]
[6, 11] ; [18, 24]
[2, 5] ; [140, 144]
[0, 2] ; [12, 20]
[29, 31] ; [59, 69]
[0, 5] ; [71, 78]
[155, 160] ; [247, 256]
[0, 6] ; [34, 38]
[3, 6] ; [98, 102]
[3, 11] ; [57, 61]
[0, 6] ; [38, 43]
[30, 34] ; [43, 45]
[24, 34] ; [35, 74]
[17, 19] ; [83, 86]
[2, 5] ; [59, 66]
[23, 30] ; [38, 62]
[0, 5] ; [7, 15]
[0, 2] ; [29, 33]
[0, 3] ; [4, 20]
[0, 9] ; [34, 38]
[2, 7] ; [8, 32]
[0, 11] ; [30, 35]
[0, 5] ; [40, 46]
[0, 5] ; [9, 13]
[78, 81] ; [96, 98]
[0, 5] ; [12, 17]
[105, 128] ; [129, 131]
[0, 3] ; [20, 24]
[12, 15] ; [127, 131]
[0, 5] ; [37, 47]
[0, 2] ; [152, 158]
[0, 6] ; [52, 54]
[11, 13] ; [108, 113]
[0, 9] ; [12, 21]
[3, 7] ; [54, 61]
[0, 3] ; [86, 92]
[24, 28] ; [40, 44]
[25, 30] ; [57, 59]
[0, 3] ; [22, 25]
[57, 59] ; [101, 106]
[22, 27] ; [32, 42]
[0, 6] ; [86, 91]
[3, 9] ; [13, 23]
[0, 6] ; [20, 23]
[11, 13] ; [95, 102]
[0, 2] ; [3, 7]
[125, 132] ; [202, 204]
[-1, 18] ; [134, 143]
[2, 12] ; [27, 59]
[8, 10] ; [182, 190]
[11, 13] ; [35, 37]
[0, 8] ; [-1, 17]
[2, 4] ; [89, 93]
[0, 5] ; [83, 87]
[55, 58] ; [123, 132]
[0, 7] ; [87, 92]
[20, 22] ; [7, 8]
[2, 5] ; [9, 11]
[0, 3] ; [75, 79]
[2, 9] ; [10, 14]
[6, 8] ; [2, 4]
[34, 41] ; [52, 54]
[16, 20] ; [24, 32]
[8, 15] ; [74, 76]
[40, 45] ; [87, 92]
[8, 11] ; [15, 22]
[0, 3] ; [15, 22]
[7, 14] ; [51, 55]
[6, 9] ; [164, 169]
[0, 3] ; [4, 16]
[9, 14] ; [86, 88]
[7, 11] ; [55, 58]
[0, 3] ; [6, 10]
[11, 18] ; [29, 38]
[3, 12] ; [19, 23]
[0, 5] ; [56, 58]
[17, 25] ; [112, 116]
[-1, 18] ; [20, 22]
[13, 18] ; [38, 43]
[0, 3] ; [24, 28]
[0, 3] ; [5, 14]
[82, 87] ; [49, 51]
[0, 4] ; [21, 23]
[0, 5] ; [51, 55]
[0, 3] ; [151, 156]
[3, 5] ; [19, 23]
[47, 51] ; [34, 37]
[0, 5] ; [21, 27]
[0, 6] ; [7, 12]
[11, 18] ; [31, 33]
[2, 11] ; [50, 58]
[32, 38] ; [66, 68]
[7, 12] ; [33, 38]
[79, 86] ; [87, 102]
[2, 8] ; [22, 25]
[25, 27] ; [42, 44]
[2, 7] ; [41, 43]
[3, 10] ; [0, 2]
[9, 15] ; [51, 55]
[0, 3] ; [99, 103]
[9, 11] ; [76, 78]
[0, 10] ; [44, 46]
[21, 92] ; [9, 14]
[0, 7] ; [27, 34]
[0, 4] ; [21, 25]
[0, 8] ; [11, 13]
[21, 27] ; [28, 34]
[0, 2] ; [24, 28]
[0, 2] ; [153, 158]
[10, 15] ; [16, 35]
[3, 6] ; [42, 46]
[0, 5] ; [7, 16]
[0, 2] ; [12, 16]
[0, 9] ; [13, 17]
[0, 2] ; [6, 8]
[0, 3] ; [107, 110]
[0, 7] ; [38, 40]
[6, 11] ; [21, 28]
[70, 75] ; [54, 60]
[2, 5] ; [45, 49]
[14, 19] ; [107, 112]
[9, 19] ; [94, 99]
[0, 7] ; [55, 62]
[11, 15] ; [27, 29]
[16, 23] ; [41, 43]
[0, 5] ; [51, 55]
[8, 11] ; [48, 52]
[0, 9] ; [13, 18]
[0, 2] ; [22, 26]
[15, 21] ; [38, 47]
[160, 164] ; [160, 162]
[0, 3] ; [17, 21]
[7, 15] ; [54, 58]
[34, 37] ; [74, 76]
[0, 5] ; [32, 40]
[11, 19] ; [76, 80]
[-1, 18] ; [13, 16]
[0, 6] ; [60, 66]
[0, 4] ; [19, 25]
[26, 37] ; [8, 12]
[0, 3] ; [4, 7]
[0, 3] ; [109, 116]
[0, 5] ; [23, 31]
[24, 32] ; [160, 163]
[0, 5] ; [24, 28]
[8, 12] ; [44, 54]
[0, 6] ; [80, 84]
[22, 28] ; [84, 90]
[46, 51] ; [88, 92]
[68, 78] ; [126, 128]
[7, 9] ; [35, 45]
[0, 6] ; [31, 41]
[0, 3] ; [102, 106]
[127, 129] ; [229, 231]
[12, 22] ; [30, 34]
[0, 5] ; [33, 37]
[0, 6] ; [12, 17]
[0, 7] ; [18, 21]
[3, 11] ; [64, 69]
[52, 61] ; [73, 76]
[29, 37] ; [38, 41]
[13, 17] ; [60, 62]
[0, 5] ; [7, 11]
[5, 8] ; [64, 66]
[5, 7] ; [104, 124]
[192, 197] ; [2, 4]
[0, 3] ; [29, 33]
[3, 7] ; [47, 51]
[6, 14] ; [55, 61]
[0, 3] ; [74, 79]
[19, 22] ; [32, 34]
[2, 8] ; [17, 27]
[19, 24] ; [30, 36]
[18, 24] ; [46, 50]
[0, 7] ; [27, 31]
[27, 30] ; [92, 97]
[0, 6] ; [11, 14]
[0, 3] ; [28, 34]
[0, 7] ; [61, 68]
[12, 16] ; [17, 25]
[6, 12] ; [50, 53]
[26, 29] ; [38, 46]
[-1, 18] ; [33, 37]
[0, 6] ; [29, 35]
[-1, 18] ; [-1, 17]
[6, 9] ; [29, 33]
[0, 5] ; [11, 14]
[18, 26] ; [82, 84]
[19, 21] ; [35, 42]
[0, 2] ; [13, 26]
[6, 11] ; [55, 59]
[3, 9] ; [66, 69]
[0, 7] ; [29, 35]
[47, 52] ; [81, 85]
[3, 11] ; [146, 148]
[0, 4] ; [15, 17]
[0, 5] ; [22, 24]
[0, 3] ; [7, 11]
[8, 10] ; [109, 112]
[57, 65] ; [82, 87]
[136, 146] ; [158, 161]
[4, 6] ; [67, 70]
[5, 9] ; [146, 148]
[9, 15] ; [62, 64]
[48, 52] ; [93, 95]
[0, 4] ; [34, 37]
[9, 17] ; [29, 32]
[7, 16] ; [42, 44]
[0, 6] ; [24, 28]
[13, 18] ; [19, 21]
[29, 31] ; [10, 17]
[0, 6] ; [76, 91]
[0, 1] ; [15, 21]
[46, 53] ; [89, 91]
[0, 10] ; [111, 115]
[0, 5] ; [10, 19]
[0, 9] ; [28, 30]
[7, 10] ; [16, 23]
[8, 16] ; [19, 21]
[16, 21] ; [203, 211]
[2, 5] ; [83, 87]
[6, 10] ; [110, 112]
[34, 41] ; [101, 104]
[-1, 18] ; [43, 50]
[3, 10] ; [78, 84]
[7, 9] ; [110, 119]
[0, 3] ; [14, 18]
[10, 15] ; [50, 52]
[75, 83] ; [75, 83]
[3, 13] ; [166, 170]
[4, 6] ; [30, 34]
[0, 5] ; [6, 16]
[0, 3] ; [14, 19]
[36, 45] ; [7, 16]
[82, 87] ; [91, 95]
[3, 8] ; [35, 43]
[2, 5] ; [41, 46]
[49, 57] ; [58, 62]
[0, 6] ; [15, 22]
[0, 6] ; [69, 75]
[5, 12] ; [48, 54]
[0, 5] ; [78, 82]
[11, 15] ; [51, 58]
[6, 11] ; [57, 61]
[0, 3] ; [38, 42]
[0, 6] ; [13, 15]
[0, 6] ; [9, 14]
[4, 10] ; [24, 28]
[2, 7] ; [-1, 17]
[34, 41] ; [91, 95]
[0, 8] ; [90, 95]
[0, 11] ; [25, 31]
[0, 6] ; [27, 32]
[0, 9] ; [59, 62]
[9, 14] ; [17, 27]
[0, 5] ; [49, 54]
[4, 10] ; [56, 63]
[0, 7] ; [55, 62]
[0, 3] ; [40, 46]
[0, 2] ; [41, 46]
[0, 3] ; [18, 22]
[0, 6] ; [84, 89]
[50, 58] ; [39, 44]
[3, 9] ; [10, 14]
[0, 6] ; [159, 167]
[33, 35] ; [72, 78]
[0, 6] ; [39, 42]
[0, 5] ; [33, 39]
[4, 10] ; [72, 74]
[-1, 18] ; [22, 25]
[0, 6] ; [14, 18]
[0, 4] ; [23, 27]
[-1, 18] ; [66, 70]
[72, 77] ; [90, 92]
[0, 4] ; [8, 12]
[18, 32] ; [9, 13]
[60, 66] ; [103, 106]
[9, 12] ; [36, 40]
[0, 8] ; [34, 38]
[14, 19] ; [5, 9]
[37, 45] ; [46, 49]
[18, 42] ; [43, 45]
[0, 9] ; [62, 68]
[26, 33] ; [0, 10]
[5, 15] ; [28, 37]
[184, 187] ; [228, 229]
[268, 273] ; [255, 261]
[17, 20] ; [71, 75]
[0, 9] ; [16, 22]
[0, 1] ; [61, 63]
[0, 3] ; [28, 32]
[0, 8] ; [68, 72]
[10, 15] ; [89, 97]
[34, 38] ; [53, 55]
[0, 5] ; [-1, 17]
[5, 8] ; [36, 39]
[0, 3] ; [33, 35]
[9, 12] ; [89, 91]
[12, 18] ; [23, 28]
[12, 14] ; [2, 6]
[6, 9] ; [29, 31]
[0, 5] ; [71, 74]
[22, 27] ; [68, 73]
[0, 10] ; [204, 207]
[63, 66] ; [92, 97]
[11, 16] ; [25, 31]
[0, 2] ; [63, 69]
[3, 6] ; [78, 87]
[0, 5] ; [27, 32]
[6, 9] ; [176, 184]
[0, 5] ; [27, 29]
[3, 8] ; [13, 25]
[6, 9] ; [33, 35]
[18, 25] ; [198, 202]
[24, 29] ; [40, 44]
[2, 6] ; [185, 191]
[0, 3] ; [19, 24]
[20, 26] ; [73, 78]
[0, 6] ; [54, 58]
[3, 12] ; [89, 97]
[2, 4] ; [5, 7]
[63, 67] ; [80, 85]
[98, 106] ; [107, 110]
[19, 21] ; [39, 41]
[3, 9] ; [82, 84]
[0, 6] ; [119, 125]
[0, 5] ; [7, 13]
[0, 2] ; [10, 14]
[0, 3] ; [30, 32]
[0, 2] ; [27, 35]
[167, 169] ; [247, 249]
[0, 7] ; [126, 132]
[71, 76] ; [93, 98]
[118, 120] ; [83, 86]
[0, 7] ; [40, 50]
[2, 11] ; [60, 70]
[0, 5] ; [16, 19]
[0, 3] ; [38, 40]
[0, 9] ; [66, 70]
[0, 2] ; [3, 6]
[45, 49] ; [50, 61]
[3, 9] ; [140, 142]
[0, 6] ; [34, 38]
[77, 81] ; [27, 31]
[6, 11] ; [38, 45]
[0, 6] ; [87, 91]
[0, 6] ; [14, 19]
[0, 3] ; [17, 19]
[0, 6] ; [14, 16]
[3, 6] ; [37, 39]
[0, 10] ; [88, 90]
[43, 48] ; [87, 90]
[0, 4] ; [27, 29]
[4, 7] ; [57, 60]
[9, 14] ; [54, 61]
[22, 28] ; [125, 131]
[17, 22] ; [42, 46]
[3, 9] ; [76, 85]
[2, 7] ; [13, 31]
[0, 6] ; [50, 54]
[0, 6] ; [33, 35]
[0, 3] ; [33, 38]
[120, 124] ; [100, 103]
[27, 35] ; [86, 89]
[37, 41] ; [0, 2]
[0, 9] ; [24, 28]
[0, 5] ; [38, 46]
[140, 146] ; [147, 164]
[0, 5] ; [21, 31]
[3, 6] ; [10, 20]
[-1, 18] ; [16, 18]
[20, 22] ; [0, 6]
[0, 2] ; [25, 30]
[0, 10] ; [100, 108]
[81, 87] ; [23, 31]
[0, 5] ; [55, 59]
[59, 62] ; [55, 58]
[19, 28] ; [29, 33]
[6, 11] ; [40, 47]
[20, 28] ; [74, 79]
[3, 10] ; [33, 39]
[2, 9] ; [55, 59]
[0, 10] ; [78, 85]
[10, 19] ; [89, 94]
[2, 7] ; [59, 66]
[2, 7] ; [81, 87]
[4, 8] ; [33, 36]
[6, 14] ; [50, 52]
[0, 7] ; [31, 33]
[0, 6] ; [47, 50]
[38, 42] ; [85, 88]
[66, 73] ; [41, 48]
[9, 11] ; [16, 22]
[9, 16] ; [17, 43]
[0, 8] ; [19, 22]
[125, 128] ; [129, 139]
[36, 38] ; [39, 50]
[0, 2] ; [65, 69]
[65, 70] ; [21, 25]
[133, 136] ; [20, 22]
[14, 23] ; [110, 115]
[63, 69] ; [147, 149]
[36, 39] ; [26, 30]
[0, 4] ; [160, 164]
[0, 3] ; [39, 41]
[0, 2] ; [17, 21]
[7, 9] ; [69, 74]
[0, 4] ; [85, 87]
[45, 51] ; [116, 122]
[0, 5] ; [12, 15]
[2, 11] ; [53, 62]
[0, 4] ; [66, 70]
[3, 11] ; [88, 93]
[3, 9] ; [79, 81]
[9, 15] ; [24, 26]
[71, 74] ; [37, 40]
[2, 6] ; [35, 37]
[0, 6] ; [27, 31]
[0, 7] ; [70, 78]
[3, 12] ; [148, 153]
[40, 43] ; [60, 62]
[0, 7] ; [122, 125]
[36, 38] ; [49, 50]
[4, 9] ; [18, 24]
[0, 8] ; [34, 36]
[2, 7] ; [15, 34]
[0, 4] ; [78, 82]
[14, 22] ; [58, 63]
[35, 38] ; [4, 9]
[14, 19] ; [7, 11]
[0, 10] ; [51, 55]
[57, 62] ; [44, 48]
[0, 8] ; [10, 14]
[0, 7] ; [57, 60]
[0, 6] ; [45, 53]
[4, 9] ; [15, 31]
[121, 126] ; [127, 141]
[6, 11] ; [150, 154]
[2, 6] ; [41, 43]
[34, 41] ; [127, 130]
[15, 20] ; [8, 12]
[0, 9] ; [74, 76]
[56, 64] ; [65, 72]
[0, 5] ; [54, 60]
[37, 40] ; [72, 76]
[0, 5] ; [47, 51]
[0, 6] ; [57, 63]
[3, 5] ; [42, 44]
[-1, 18] ; [22, 29]
[0, 5] ; [86, 92]
[5, 14] ; [116, 120]
[2, 8] ; [64, 70]
[4, 9] ; [22, 26]
[0, 10] ; [28, 30]
[0, 4] ; [58, 62]
[0, 6] ; [43, 49]
[69, 80] ; [127, 131]
[0, 2] ; [19, 23]
[14, 19] ; [31, 40]
[4, 10] ; [66, 70]
[6, 10] ; [0, 4]
[46, 53] ; [54, 61]
[16, 19] ; [5, 10]
[0, 6] ; [22, 24]
[2, 8] ; [11, 15]
[6, 9] ; [60, 68]
[2, 8] ; [15, 45]
[120, 124] ; [0, 8]
[0, 7] ; [21, 23]
[3, 12] ; [112, 115]
[9, 18] ; [54, 62]
[1, 6] ; [25, 34]
[0, 2] ; [39, 41]
[0, 6] ; [27, 30]
[3, 11] ; [123, 129]
[0, 5] ; [88, 93]
[0, 7] ; [29, 32]
[5, 8] ; [36, 40]
[3, 8] ; [56, 63]
[27, 31] ; [46, 56]
[8, 11] ; [65, 69]
[42, 44] ; [7, 12]
[216, 219] ; [247, 252]
[0, 3] ; [27, 33]
[2, 13] ; [29, 34]
[2, 9] ; [63, 68]
[2, 5] ; [101, 113]
[161, 168] ; [192, 195]
[0, 6] ; [33, 38]
[59, 64] ; [71, 74]
[6, 24] ; [25, 28]
[0, 3] ; [62, 64]
[9, 11] ; [48, 65]
[-1, 18] ; [123, 126]
[0, 5] ; [30, 34]
[12, 17] ; [5, 9]
[0, 5] ; [47, 53]
[8, 13] ; [32, 35]
[0, 6] ; [42, 47]
[146, 149] ; [139, 145]
[0, 4] ; [58, 64]
[40, 47] ; [26, 31]
[0, 3] ; [17, 23]
[8, 15] ; [33, 38]
[4, 10] ; [12, 20]
[3, 11] ; [20, 56]
[0, 5] ; [28, 32]
[22, 32] ; [33, 63]
[42, 47] ; [30, 39]
[0, 7] ; [50, 55]
[0, 4] ; [51, 54]
[0, 6] ; [22, 27]
[68, 78] ; [165, 169]
[95, 103] ; [82, 84]
[42, 48] ; [77, 81]
[3, 8] ; [14, 45]
[4, 8] ; [38, 40]
[10, 20] ; [55, 59]
[14, 17] ; [50, 60]
[6, 9] ; [99, 103]
[95, 101] ; [3, 7]
[112, 117] ; [118, 130]
[20, 25] ; [28, 38]
[0, 11] ; [71, 81]
[0, 4] ; [6, 10]
[0, 4] ; [39, 45]
[0, 6] ; [51, 54]
[133, 136] ; [40, 42]
[0, 7] ; [95, 97]
[0, 6] ; [30, 35]
[11, 16] ; [84, 86]
[38, 43] ; [47, 55]
[17, 20] ; [34, 37]
[0, 4] ; [31, 35]
[96, 104] ; [120, 122]
[4, 7] ; [47, 53]
[0, 8] ; [39, 43]
[2, 5] ; [8, 12]
[0, 5] ; [6, 15]
[0, 6] ; [34, 36]
[2, 9] ; [51, 59]
[0, 4] ; [154, 158]
[0, 3] ; [94, 104]
[16, 19] ; [56, 61]
[3, 7] ; [72, 87]
[0, 5] ; [3, 5]
[0, 7] ; [48, 52]
[71, 77] ; [80, 89]
[1, 4] ; [5, 7]
[0, 2] ; [39, 48]
[105, 128] ; [162, 164]
[0, 5] ; [48, 50]
[13, 20] ; [37, 41]
[0, 7] ; [52, 55]
[0, 5] ; [11, 19]
[11, 13] ; [67, 73]
[0, 9] ; [17, 21]
[4, 12] ; [45, 47]
[36, 40] ; [93, 98]
[3, 8] ; [9, 14]
[6, 8] ; [51, 56]
[10, 15] ; [-1, 17]
[0, 5] ; [66, 71]
[10, 13] ; [95, 104]
[21, 29] ; [54, 57]
[50, 58] ; [25, 28]
[3, 13] ; [60, 63]
[32, 37] ; [70, 72]
[0, 5] ; [8, 14]
[2, 7] ; [122, 125]
[10, 14] ; [4, 6]
[0, 4] ; [78, 84]
[11, 13] ; [-1, 17]
[2, 7] ; [14, 21]
[0, 7] ; [47, 56]
[42, 44] ; [34, 38]
[0, 2] ; [9, 11]
[25, 33] ; [145, 151]
[0, 2] ; [24, 26]
[0, 3] ; [22, 30]
[3, 9] ; [86, 91]
[68, 78] ; [137, 139]
[0, 3] ; [58, 67]
[15, 23] ; [66, 74]
[0, 4] ; [22, 27]
[30, 40] ; [0, 7]
[0, 6] ; [24, 28]
[0, 3] ; [15, 18]
[2, 7] ; [54, 56]
[0, 7] ; [120, 122]
[0, 3] ; [39, 42]
[104, 108] ; [123, 125]
[9, 11] ; [48, 53]
[46, 52] ; [135, 137]
[26, 30] ; [43, 47]
[0, 10] ; [47, 51]
[12, 15] ; [32, 36]
[13, 16] ; [31, 33]
[0, 7] ; [10, 12]
[0, 5] ; [23, 34]
[10, 22] ; [83, 86]
[-1, 18] ; [9, 16]
[6, 10] ; [21, 24]
[0, 5] ; [24, 28]
[7, 13] ; [67, 69]
[0, 2] ; [17, 23]
[0, 6] ; [7, 11]
[0, 3] ; [11, 18]
[0, 7] ; [47, 51]
[7, 10] ; [14, 17]
[14, 19] ; [76, 78]
[64, 69] ; [2, 5]
[3, 6] ; [140, 142]
[0, 6] ; [21, 24]
[3, 6] ; [47, 50]
[0, 9] ; [25, 27]
[14, 19] ; [44, 46]
[0, 3] ; [24, 29]
[0, 6] ; [7, 26]
[27, 34] ; [36, 42]
[58, 79] ; [80, 82]
[0, 7] ; [14, 17]
[71, 75] ; [88, 91]
[4, 10] ; [21, 44]
[69, 78] ; [54, 58]
[0, 3] ; [73, 78]
[18, 42] ; [43, 45]
[0, 2] ; [51, 55]
[0, 3] ; [25, 29]
[6, 9] ; [29, 32]
[0, 2] ; [46, 52]
[8, 16] ; [44, 47]
[78, 82] ; [39, 43]
[9, 17] ; [0, 6]
[0, 3] ; [6, 11]
[4, 9] ; [72, 78]
[7, 15] ; [46, 50]
[17, 19] ; [142, 147]
[2, 4] ; [22, 37]
[3, 9] ; [38, 42]
[0, 5] ; [-1, 17]
[5, 9] ; [10, 19]
[2, 6] ; [127, 135]
[37, 40] ; [58, 62]
[1, 6] ; [89, 95]
[53, 61] ; [11, 20]
[43, 51] ; [68, 71]
[37, 41] ; [85, 94]
[0, 3] ; [13, 20]
[3, 10] ; [52, 58]
[21, 24] ; [54, 56]
[0, 3] ; [8, 31]
[24, 26] ; [46, 48]
[3, 20] ; [52, 58]
[0, 5] ; [9, 11]
[0, 7] ; [61, 68]
[0, 2] ; [5, 18]
[4, 8] ; [26, 30]
[0, 5] ; [20, 25]
[0, 3] ; [27, 32]
[7, 17] ; [-1, 17]
[0, 7] ; [10, 13]
[0, 2] ; [50, 52]
[4, 9] ; [28, 37]
[63, 72] ; [101, 107]
[0, 3] ; [50, 53]
[0, 4] ; [49, 53]
[0, 6] ; [10, 15]
[2, 7] ; [40, 43]
[57, 60] ; [21, 23]
[0, 10] ; [91, 95]
[3, 8] ; [231, 235]
[0, 6] ; [48, 51]
[0, 3] ; [7, 13]
[40, 43] ; [62, 64]
[0, 3] ; [9, 14]
[0, 3] ; [23, 25]
[24, 32] ; [186, 193]
[8, 11] ; [23, 33]
[0, 7] ; [19, 26]
[4, 10] ; [53, 56]
[0, 5] ; [33, 39]
[3, 7] ; [41, 45]
[8, 10] ; [157, 160]
[4, 7] ; [144, 149]
[0, 7] ; [203, 209]
[3, 6] ; [37, 43]
[4, 6] ; [41, 46]
[2, 7] ; [2, 4]
[0, 4] ; [26, 27]
[0, 4] ; [22, 27]
[0, 9] ; [220, 229]
[0, 7] ; [50, 53]
[6, 10] ; [114, 118]
[0, 3] ; [4, 12]
[3, 8] ; [75, 77]
[0, 5] ; [39, 45]
[10, 15] ; [1, 6]
[0, 4] ; [56, 60]
[38, 42] ; [101, 105]
[2, 6] ; [76, 83]
[28, 32] ; [33, 36]
[37, 41] ; [20, 26]
[0, 3] ; [17, 24]
[0, 4] ; [26, 30]
[20, 22] ; [118, 126]
[68, 70] ; [121, 126]
[2, 9] ; [114, 117]
[0, 8] ; [96, 101]
[2, 7] ; [96, 98]
[8, 12] ; [13, 23]
[17, 23] ; [3, 12]
[4, 9] ; [12, 15]
[3, 8] ; [182, 184]
[23, 30] ; [70, 78]
[3, 8] ; [106, 110]
[36, 41] ; [76, 80]
[6, 10] ; [42, 46]
[2, 5] ; [13, 16]
[27, 33] ; [69, 75]
[3, 11] ; [76, 78]
[0, 7] ; [48, 50]
[0, 8] ; [112, 114]
[3, 11] ; [68, 72]
[0, 8] ; [24, 27]
[52, 55] ; [58, 69]
[0, 4] ; [138, 142]
[0, 4] ; [16, 20]
[0, 9] ; [15, 17]
[0, 6] ; [23, 28]
[3, 8] ; [14, 31]
[0, 2] ; [31, 34]
[0, 7] ; [30, 34]
[0, 6] ; [34, 37]
[0, 3] ; [56, 58]
[8, 32] ; [33, 36]
[3, 9] ; [23, 31]
[57, 59] ; [61, 69]
[44, 54] ; [55, 85]
[15, 18] ; [54, 57]
[104, 107] ; [3, 8]
[14, 23] ; [10, 13]
[3, 8] ; [54, 58]
[67, 77] ; [12, 17]
[4, 16] ; [38, 40]
[0, 8] ; [57, 59]
[20, 24] ; [7, 13]
[36, 38] ; [47, 51]
[12, 15] ; [24, 28]
[2, 6] ; [11, 21]
[157, 161] ; [104, 108]
[0, 5] ; [14, 22]
[0, 5] ; [10, 12]
[0, 8] ; [32, 34]
[0, 2] ; [20, 26]
[0, 11] ; [12, 14]
[0, 3] ; [21, 26]
[6, 9] ; [64, 69]
[0, 5] ; [50, 56]
[3, 11] ; [83, 89]
[8, 14] ; [27, 31]
[0, 2] ; [3, 12]
[0, 7] ; [73, 76]
[102, 104] ; [27, 32]
[0, 8] ; [13, 15]
[17, 21] ; [89, 93]
[0, 3] ; [46, 50]
[19, 27] ; [6, 16]
[0, 11] ; [18, 21]
[96, 105] ; [106, 108]
[0, 5] ; [53, 61]
[0, 3] ; [104, 112]
[33, 40] ; [12, 20]
[50, 55] ; [58, 60]
[90, 95] ; [145, 151]
[0, 6] ; [23, 28]
[-1, 18] ; [35, 40]
[2, 7] ; [36, 43]
[3, 8] ; [40, 42]
[35, 42] ; [58, 62]
[74, 81] ; [50, 55]
[0, 6] ; [30, 35]
[42, 45] ; [64, 68]
[0, 2] ; [9, 20]
[0, 10] ; [24, 38]
[0, 7] ; [10, 14]
[19, 25] ; [0, 2]
[0, 10] ; [47, 51]
[0, 6] ; [21, 26]
[0, 3] ; [19, 21]
[0, 7] ; [22, 24]
[6, 9] ; [119, 125]
[0, 5] ; [6, 12]
[86, 90] ; [10, 12]
[3, 9] ; [22, 25]
[2, 6] ; [18, 20]
[0, 6] ; [-1, 17]
[0, 6] ; [35, 46]
[58, 65] ; [202, 206]
[0, 4] ; [25, 31]
[35, 42] ; [87, 92]
[0, 3] ; [12, 18]
[6, 11] ; [29, 33]
[2, 8] ; [50, 58]
[0, 2] ; [21, 25]
[3, 8] ; [71, 74]
[0, 6] ; [40, 42]
[0, 6] ; [7, 12]
[46, 49] ; [155, 161]
[0, 3] ; [92, 98]
[14, 17] ; [130, 134]
[68, 78] ; [117, 120]
[32, 37] ; [55, 57]
[0, 5] ; [49, 54]
[-1, 18] ; [73, 110]
[152, 156] ; [164, 170]
[4, 9] ; [63, 66]
[0, 2] ; [12, 14]
[58, 61] ; [103, 105]
[2, 10] ; [100, 106]
[52, 60] ; [61, 92]
[6, 9] ; [45, 53]
[8, 11] ; [29, 33]
[3, 8] ; [42, 48]
[0, 6] ; [23, 33]
[40, 47] ; [75, 78]
[185, 191] ; [192, 215]
[0, 2] ; [4, 8]
[0, 5] ; [73, 76]
[36, 42] ; [52, 55]
[0, 2] ; [79, 88]
[3, 7] ; [24, 26]
[8, 10] ; [-1, 17]
[25, 30] ; [34, 38]
[0, 6] ; [16, 20]
[2, 12] ; [89, 95]
[20, 23] ; [24, 27]
[0, 3] ; [4, 11]
[0, 9] ; [43, 51]
[25, 30] ; [83, 93]
[3, 20] ; [52, 58]
[-1, 18] ; [87, 91]
[97, 102] ; [111, 115]
[25, 33] ; [46, 50]
[11, 20] ; [117, 120]
[3, 10] ; [20, 30]
[6, 10] ; [15, 27]
[0, 10] ; [82, 84]
[0, 11] ; [45, 49]
[0, 3] ; [7, 9]
[0, 4] ; [37, 41]
[0, 3] ; [12, 15]
[0, 2] ; [12, 15]
[0, 7] ; [53, 57]
[18, 21] ; [54, 58]
[7, 11] ; [38, 44]
[12, 15] ; [-1, 17]
[101, 105] ; [110, 125]
[3, 10] ; [47, 51]
[12, 14] ; [41, 43]
[48, 51] ; [91, 95]
[9, 14] ; [125, 130]
[4, 6] ; [29, 32]
[0, 3] ; [19, 25]
