[85, 90] ; [127, 136]
[0, 6] ; [59, 63]
[0, 6] ; [12, 18]
[2, 5] ; [48, 52]
[60, 63] ; [85, 90]
[0, 10] ; [40, 48]
[0, 3] ; [6, 8]
[0, 3] ; [36, 41]
[0, 3] ; [8, 15]
[0, 5] ; [11, 18]
[2, 7] ; [45, 48]
[3, 11] ; [20, 48]
[0, 3] ; [58, 66]
[0, 6] ; [16, 18]
[58, 62] ; [91, 103]
[0, 2] ; [8, 12]
[5, 8] ; [11, 13]
[0, 3] ; [7, 13]
[10, 17] ; [40, 42]
[-1, 18] ; [53, 56]
[0, 4] ; [-1, 17]
[39, 45] ; [265, 267]
[0, 5] ; [38, 45]
[105, 128] ; [190, 192]
[0, 2] ; [53, 56]
[0, 3] ; [18, 28]
[52, 55] ; [139, 144]
[8, 12] ; [36, 42]
[6, 16] ; [-1, 17]
[0, 9] ; [36, 41]
[72, 78] ; [84, 88]
[2, 6] ; [7, 31]
[44, 47] ; [94, 99]
[0, 8] ; [104, 114]
[8, 13] ; [128, 132]
[0, 8] ; [14, 18]
[13, 20] ; [0, 7]
[3, 7] ; [39, 41]
[3, 10] ; [252, 254]
[7, 15] ; [20, 22]
[31, 34] ; [74, 82]
[13, 22] ; [75, 77]
[-1, 18] ; [57, 59]
[43, 50] ; [-1, 17]
[23, 30] ; [38, 62]
[3, 5] ; [34, 43]
[54, 59] ; [6, 14]
[3, 6] ; [8, 12]
[0, 3] ; [23, 36]
[4, 12] ; [18, 22]
[14, 18] ; [34, 37]
[0, 4] ; [5, 8]
[0, 5] ; [49, 54]
[58, 66] ; [204, 210]
[0, 7] ; [26, 28]
[2, 9] ; [44, 49]
[3, 9] ; [92, 97]
[6, 9] ; [43, 47]
[0, 2] ; [72, 78]
[3, 9] ; [50, 56]
[18, 21] ; [68, 72]
[20, 24] ; [7, 12]
[0, 7] ; [19, 24]
[2, 5] ; [75, 86]
[73, 81] ; [88, 94]
[31, 36] ; [20, 26]
[10, 17] ; [36, 43]
[2, 10] ; [109, 116]
[55, 58] ; [64, 66]
[2, 11] ; [43, 49]
[15, 19] ; [35, 41]
[6, 12] ; [16, 24]
[2, 11] ; [76, 77]
[172, 184] ; [185, 193]
[10, 17] ; [63, 66]
[30, 39] ; [11, 18]
[6, 11] ; [49, 56]
[2, 6] ; [48, 50]
[0, 7] ; [59, 67]
[64, 68] ; [69, 71]
[0, 2] ; [11, 15]
[0, 9] ; [11, 17]
[0, 5] ; [11, 13]
[9, 12] ; [18, 22]
[0, 7] ; [50, 53]
[0, 3] ; [83, 89]
[22, 28] ; [120, 124]
[0, 4] ; [5, 13]
[4, 9] ; [66, 70]
[7, 12] ; [64, 69]
[6, 13] ; [49, 53]
[57, 61] ; [62, 68]
[22, 26] ; [63, 66]
[22, 25] ; [3, 5]
[0, 6] ; [57, 59]
[0, 7] ; [120, 124]
[12, 15] ; [85, 87]
[20, 22] ; [7, 8]
[3, 6] ; [37, 43]
[0, 3] ; [52, 54]
[0, 6] ; [19, 23]
[2, 7] ; [13, 21]
[0, 6] ; [115, 124]
[0, 6] ; [28, 33]
[13, 18] ; [82, 84]
[0, 4] ; [91, 95]
[25, 33] ; [61, 63]
[6, 10] ; [25, 29]
[0, 5] ; [19, 27]
[0, 6] ; [31, 35]
[20, 26] ; [3, 7]
[0, 5] ; [46, 48]
[0, 3] ; [19, 23]
[0, 7] ; [34, 39]
[37, 42] ; [113, 115]
[0, 2] ; [32, 38]
[0, 8] ; [74, 82]
[14, 18] ; [40, 48]
[0, 3] ; [26, 36]
[0, 4] ; [35, 42]
[0, 2] ; [112, 125]
[11, 14] ; [3, 10]
[0, 3] ; [22, 24]
[180, 186] ; [208, 211]
[3, 7] ; [8, 10]
[0, 7] ; [28, 32]
[0, 5] ; [37, 42]
[18, 22] ; [43, 50]
[57, 66] ; [43, 52]
[36, 40] ; [53, 63]
[3, 20] ; [42, 51]
[0, 6] ; [14, 20]
[0, 5] ; [51, 57]
[70, 72] ; [0, 2]
[0, 2] ; [12, 15]
[-1, 18] ; [41, 45]
[16, 19] ; [79, 86]
[0, 6] ; [52, 56]
[42, 47] ; [89, 95]
[2, 7] ; [84, 86]
[0, 6] ; [12, 16]
[6, 9] ; [122, 124]
[17, 20] ; [48, 52]
[2, 7] ; [72, 88]
[-1, 18] ; [47, 54]
[-1, 18] ; [31, 34]
[0, 3] ; [27, 31]
[32, 34] ; [50, 52]
[9, 14] ; [4, 8]
[56, 59] ; [40, 44]
[5, 12] ; [16, 22]
[1, 3] ; [16, 20]
[0, 10] ; [90, 94]
[15, 23] ; [58, 60]
[4, 9] ; [34, 38]
[0, 8] ; [18, 22]
[9, 12] ; [76, 81]
[61, 71] ; [47, 51]
[8, 14] ; [76, 78]
[13, 17] ; [65, 78]
[2, 10] ; [95, 99]
[7, 15] ; [52, 55]
[0, 7] ; [23, 27]
[35, 40] ; [85, 89]
[0, 4] ; [15, 23]
[0, 7] ; [40, 47]
[31, 35] ; [56, 62]
[7, 15] ; [24, 30]
[0, 2] ; [108, 110]
[11, 16] ; [28, 31]
[0, 5] ; [75, 85]
[14, 16] ; [25, 30]
[25, 30] ; [83, 88]
[0, 6] ; [50, 55]
[118, 120] ; [125, 129]
[4, 10] ; [17, 35]
[6, 11] ; [49, 53]
[0, 3] ; [7, 11]
[0, 3] ; [5, 13]
[2, 7] ; [42, 49]
[18, 23] ; [97, 103]
[0, 7] ; [34, 37]
[0, 6] ; [24, 38]
[0, 11] ; [77, 80]
[0, 3] ; [20, 25]
[4, 7] ; [67, 72]
[3, 7] ; [8, 17]
[21, 27] ; [60, 65]
[63, 72] ; [106, 113]
[19, 25] ; [0, 2]
[70, 75] ; [33, 41]
[0, 6] ; [21, 25]
[0, 4] ; [26, 28]
[6, 10] ; [188, 198]
[5, 25] ; [26, 28]
[0, 3] ; [28, 35]
[15, 20] ; [71, 89]
[5, 10] ; [31, 36]
[0, 4] ; [37, 45]
[0, 8] ; [63, 69]
[89, 91] ; [75, 78]
[6, 11] ; [14, 19]
[121, 125] ; [139, 142]
[3, 8] ; [38, 44]
[2, 4] ; [68, 71]
[0, 5] ; [151, 155]
[0, 3] ; [17, 20]
[52, 56] ; [66, 72]
[24, 26] ; [7, 13]
[2, 7] ; [13, 31]
[56, 64] ; [88, 93]
[0, 3] ; [32, 41]
[0, 6] ; [-1, 17]
[9, 12] ; [61, 67]
[2, 9] ; [61, 71]
[0, 10] ; [82, 84]
[52, 57] ; [94, 98]
[7, 18] ; [35, 46]
[0, 2] ; [16, 18]
[0, 3] ; [4, 9]
[0, 3] ; [32, 37]
[0, 3] ; [90, 97]
[0, 6] ; [46, 48]
[2, 7] ; [66, 69]
[0, 5] ; [10, 16]
[0, 2] ; [-1, 17]
[1, 3] ; [25, 27]
[4, 8] ; [77, 85]
[126, 128] ; [0, 2]
[-1, 18] ; [16, 24]
[0, 6] ; [25, 30]
[1, 6] ; [58, 64]
[6, 10] ; [137, 139]
[0, 2] ; [13, 17]
[17, 23] ; [62, 66]
[39, 45] ; [81, 85]
[0, 5] ; [22, 26]
[22, 30] ; [53, 57]
[4, 6] ; [71, 74]
[0, 5] ; [44, 48]
[0, 6] ; [123, 127]
[20, 23] ; [61, 68]
[50, 55] ; [61, 64]
[0, 6] ; [64, 74]
[0, 7] ; [53, 56]
[32, 35] ; [17, 23]
[27, 30] ; [32, 37]
[0, 5] ; [21, 23]
[0, 5] ; [12, 15]
[9, 15] ; [46, 50]
[116, 122] ; [50, 53]
[3, 7] ; [62, 66]
[0, 4] ; [31, 37]
[59, 64] ; [65, 67]
[42, 45] ; [87, 89]
[0, 5] ; [60, 62]
[8, 12] ; [115, 120]
[6, 11] ; [41, 44]
[8, 16] ; [56, 60]
[2, 7] ; [45, 48]
[2, 6] ; [18, 20]
[0, 7] ; [42, 51]
[3, 8] ; [182, 184]
[2, 11] ; [85, 89]
[0, 6] ; [9, 19]
[6, 9] ; [39, 42]
[37, 40] ; [52, 54]
[0, 3] ; [7, 16]
[12, 15] ; [46, 49]
[32, 38] ; [106, 111]
[5, 8] ; [129, 133]
[0, 3] ; [8, 10]
[0, 4] ; [80, 89]
[0, 2] ; [23, 28]
[3, 8] ; [146, 151]
[0, 3] ; [37, 39]
[0, 4] ; [49, 55]
[91, 97] ; [98, 105]
[0, 5] ; [9, 12]
[0, 9] ; [79, 82]
[15, 19] ; [51, 55]
[0, 5] ; [12, 22]
[9, 15] ; [48, 57]
[29, 38] ; [39, 72]
[43, 48] ; [36, 40]
[10, 19] ; [64, 71]
[2, 8] ; [52, 54]
[0, 4] ; [62, 68]
[2, 7] ; [56, 59]
[20, 24] ; [43, 50]
[0, 9] ; [28, 30]
[0, 6] ; [70, 76]
[0, 6] ; [24, 32]
[8, 12] ; [58, 61]
[0, 6] ; [54, 62]
[0, 6] ; [65, 68]
[118, 120] ; [47, 50]
[26, 37] ; [18, 24]
[0, 5] ; [6, 9]
[0, 3] ; [91, 101]
[0, 2] ; [11, 17]
[0, 7] ; [48, 52]
[22, 25] ; [113, 122]
[0, 4] ; [8, 12]
[2, 7] ; [82, 89]
[12, 18] ; [25, 51]
[42, 47] ; [93, 97]
[70, 75] ; [4, 10]
[0, 8] ; [18, 22]
[0, 4] ; [81, 88]
[2, 7] ; [10, 20]
[3, 6] ; [10, 20]
[0, 3] ; [22, 26]
[2, 8] ; [9, 36]
[49, 53] ; [57, 59]
[65, 71] ; [72, 93]
[3, 9] ; [92, 95]
[0, 5] ; [9, 16]
[0, 6] ; [7, 26]
[0, 6] ; [48, 54]
[16, 23] ; [38, 40]
[0, 6] ; [70, 83]
[146, 151] ; [153, 156]
[6, 9] ; [32, 36]
[0, 3] ; [33, 38]
[32, 35] ; [36, 38]
[2, 7] ; [50, 54]
[11, 16] ; [32, 34]
[6, 10] ; [30, 32]
[5, 8] ; [110, 117]
[73, 76] ; [3, 10]
[15, 17] ; [3, 5]
[0, 6] ; [95, 99]
[1, 6] ; [34, 39]
[18, 21] ; [0, 2]
[0, 8] ; [79, 82]
[3, 11] ; [117, 123]
[0, 11] ; [26, 28]
[-1, 18] ; [70, 72]
[15, 20] ; [3, 5]
[35, 40] ; [27, 31]
[34, 44] ; [25, 30]
[-1, 18] ; [43, 52]
[105, 107] ; [99, 103]
[0, 5] ; [97, 99]
[32, 34] ; [52, 54]
[10, 16] ; [17, 20]
[0, 5] ; [64, 73]
[17, 24] ; [42, 46]
[1, 5] ; [68, 70]
[18, 25] ; [0, 3]
[3, 5] ; [5, 9]
[37, 40] ; [74, 78]
[4, 8] ; [71, 77]
[33, 35] ; [79, 84]
[10, 18] ; [68, 72]
[7, 12] ; [60, 64]
[0, 1] ; [61, 63]
[0, 6] ; [10, 12]
[0, 3] ; [34, 40]
[0, 4] ; [30, 34]
[3, 10] ; [43, 54]
[0, 6] ; [10, 15]
[136, 142] ; [143, 148]
[13, 16] ; [73, 76]
[54, 60] ; [41, 50]
[7, 12] ; [3, 5]
[0, 6] ; [-1, 17]
[0, 2] ; [18, 32]
[0, 5] ; [90, 95]
[0, 3] ; [44, 51]
[8, 11] ; [-1, 17]
[3, 11] ; [6, 8]
[46, 50] ; [30, 33]
[0, 4] ; [8, 20]
[2, 7] ; [35, 37]
[158, 161] ; [172, 174]
[72, 77] ; [104, 106]
[0, 10] ; [35, 37]
[0, 3] ; [36, 38]
[0, 10] ; [75, 84]
[92, 97] ; [38, 43]
[19, 24] ; [11, 13]
[0, 3] ; [9, 14]
[14, 20] ; [6, 10]
[132, 137] ; [170, 174]
[0, 3] ; [4, 14]
[23, 28] ; [71, 76]
[0, 4] ; [56, 63]
[0, 6] ; [53, 59]
[0, 7] ; [25, 28]
[5, 12] ; [21, 23]
[0, 3] ; [22, 29]
[0, 6] ; [88, 94]
[10, 15] ; [71, 75]
[0, 8] ; [40, 44]
[0, 4] ; [26, 28]
[46, 48] ; [16, 21]
[6, 10] ; [32, 34]
[0, 5] ; [10, 17]
[0, 6] ; [10, 17]
[0, 8] ; [69, 72]
[42, 45] ; [45, 49]
[-1, 18] ; [13, 17]
[0, 10] ; [20, 22]
[1, 5] ; [25, 27]
[0, 3] ; [40, 44]
[11, 16] ; [79, 82]
[6, 14] ; [17, 22]
[16, 19] ; [84, 89]
[33, 39] ; [52, 54]
[47, 52] ; [67, 72]
[0, 7] ; [152, 156]
[10, 14] ; [26, 33]
[0, 5] ; [45, 47]
[0, 4] ; [22, 26]
[23, 33] ; [34, 65]
[112, 124] ; [73, 79]
[0, 6] ; [20, 25]
[0, 4] ; [107, 114]
[3, 9] ; [36, 42]
[16, 24] ; [33, 42]
[33, 37] ; [44, 46]
[0, 3] ; [11, 24]
[85, 87] ; [44, 53]
[0, 6] ; [19, 22]
[12, 15] ; [30, 34]
[3, 11] ; [20, 47]
[0, 6] ; [10, 16]
[29, 37] ; [7, 17]
[0, 5] ; [6, 24]
[1, 6] ; [9, 13]
[0, 7] ; [56, 67]
[10, 13] ; [19, 24]
[0, 6] ; [12, 16]
[15, 20] ; [139, 141]
[2, 8] ; [46, 49]
[14, 20] ; [30, 34]
[4, 6] ; [62, 68]
[18, 21] ; [-1, 17]
[6, 9] ; [41, 47]
[0, 6] ; [7, 16]
[23, 26] ; [2, 6]
[0, 6] ; [19, 24]
[0, 3] ; [25, 36]
[0, 6] ; [18, 20]
[78, 80] ; [57, 61]
[14, 18] ; [77, 93]
[2, 8] ; [42, 44]
[0, 6] ; [-1, 17]
[-1, 18] ; [14, 27]
[7, 11] ; [30, 40]
[0, 6] ; [41, 46]
[2, 7] ; [73, 80]
[0, 9] ; [79, 86]
[11, 14] ; [217, 220]
[61, 68] ; [57, 60]
[39, 44] ; [108, 112]
[34, 38] ; [43, 47]
[3, 8] ; [123, 130]
[0, 4] ; [70, 73]
[6, 9] ; [20, 26]
[10, 16] ; [56, 60]
[2, 14] ; [15, 22]
[7, 9] ; [3, 7]
[3, 8] ; [14, 25]
[0, 6] ; [39, 44]
[26, 43] ; [15, 20]
[59, 63] ; [0, 8]
[9, 13] ; [63, 65]
[7, 13] ; [31, 35]
[19, 26] ; [27, 34]
[0, 7] ; [58, 61]
[-1, 18] ; [91, 94]
[10, 15] ; [0, 5]
[0, 5] ; [79, 81]
[0, 5] ; [23, 30]
[0, 5] ; [144, 149]
[0, 3] ; [107, 112]
[15, 19] ; [10, 14]
[0, 3] ; [7, 13]
[10, 19] ; [82, 84]
[4, 6] ; [30, 39]
[0, 6] ; [62, 66]
[42, 45] ; [118, 123]
[0, 4] ; [11, 14]
[9, 12] ; [36, 40]
[0, 4] ; [8, 13]
[0, 3] ; [6, 9]
[22, 28] ; [72, 80]
[38, 43] ; [16, 23]
[3, 8] ; [225, 228]
[0, 6] ; [91, 95]
[8, 10] ; [133, 141]
[0, 6] ; [23, 32]
[25, 27] ; [78, 83]
[15, 20] ; [10, 12]
[2, 7] ; [13, 28]
[3, 19] ; [32, 34]
[0, 5] ; [95, 107]
[84, 88] ; [37, 46]
[3, 13] ; [15, 33]
[3, 13] ; [76, 78]
[0, 2] ; [90, 92]
[0, 7] ; [50, 54]
[18, 25] ; [32, 39]
[15, 20] ; [102, 104]
[6, 9] ; [86, 90]
[14, 19] ; [5, 11]
[45, 50] ; [27, 37]
[0, 7] ; [35, 39]
[0, 5] ; [15, 17]
[4, 7] ; [49, 53]
[3, 10] ; [65, 67]
[16, 19] ; [-1, 17]
[0, 2] ; [62, 64]
[0, 4] ; [17, 21]
[0, 6] ; [127, 130]
[3, 11] ; [68, 72]
[5, 8] ; [40, 44]
[4, 10] ; [108, 117]
[0, 3] ; [23, 36]
[0, 5] ; [38, 40]
[0, 4] ; [67, 73]
[5, 15] ; [76, 79]
[56, 58] ; [97, 101]
[5, 10] ; [11, 17]
[0, 7] ; [41, 43]
[44, 47] ; [50, 60]
[8, 11] ; [62, 64]
[5, 13] ; [74, 77]
[0, 10] ; [27, 36]
[0, 6] ; [163, 168]
[0, 7] ; [68, 72]
[0, 7] ; [101, 105]
[14, 16] ; [26, 36]
[49, 51] ; [35, 38]
[79, 83] ; [84, 95]
[8, 12] ; [53, 55]
[3, 12] ; [47, 50]
[42, 45] ; [133, 137]
[47, 51] ; [63, 66]
[0, 9] ; [10, 15]
[0, 6] ; [33, 38]
[17, 22] ; [55, 59]
[0, 6] ; [10, 14]
[0, 6] ; [7, 9]
[85, 93] ; [154, 159]
[0, 6] ; [121, 126]
[2, 12] ; [114, 118]
[0, 2] ; [24, 30]
[3, 7] ; [175, 177]
[0, 4] ; [17, 20]
[4, 9] ; [41, 43]
[0, 7] ; [8, 29]
[0, 6] ; [73, 82]
[0, 6] ; [31, 40]
[5, 8] ; [27, 31]
[32, 37] ; [85, 124]
[106, 114] ; [162, 169]
[5, 8] ; [39, 42]
[22, 25] ; [15, 19]
[0, 8] ; [40, 43]
[22, 28] ; [134, 139]
[0, 3] ; [4, 16]
[2, 8] ; [-1, 17]
[0, 4] ; [21, 28]
[6, 8] ; [20, 24]
[0, 3] ; [5, 11]
[102, 105] ; [0, 3]
[13, 16] ; [109, 112]
[176, 183] ; [145, 151]
[2, 8] ; [53, 55]
[0, 3] ; [11, 17]
[20, 34] ; [42, 45]
[0, 9] ; [72, 75]
[10, 17] ; [40, 45]
[0, 10] ; [14, 18]
[38, 42] ; [43, 46]
[0, 5] ; [25, 29]
[2, 6] ; [43, 46]
[105, 128] ; [168, 172]
[0, 6] ; [9, 12]
[0, 4] ; [28, 32]
[0, 4] ; [33, 41]
[4, 9] ; [22, 32]
[0, 6] ; [80, 89]
[14, 22] ; [145, 148]
[0, 10] ; [16, 20]
[0, 3] ; [38, 41]
[17, 21] ; [61, 71]
[102, 104] ; [0, 3]
[0, 6] ; [27, 31]
[21, 29] ; [46, 50]
[0, 6] ; [72, 79]
[0, 3] ; [20, 25]
[2, 4] ; [2, 6]
[27, 35] ; [96, 108]
[0, 3] ; [5, 14]
[0, 7] ; [54, 57]
[39, 42] ; [48, 52]
[1, 3] ; [46, 52]
[20, 34] ; [46, 51]
[11, 13] ; [37, 41]
[35, 44] ; [102, 104]
[46, 52] ; [54, 61]
[50, 54] ; [7, 11]
[2, 7] ; [61, 66]
[11, 18] ; [53, 57]
[10, 17] ; [33, 38]
[4, 7] ; [105, 107]
[0, 4] ; [19, 21]
[0, 3] ; [21, 29]
[0, 3] ; [-1, 17]
[0, 6] ; [7, 11]
[51, 59] ; [144, 151]
[33, 39] ; [15, 27]
[0, 8] ; [22, 25]
[6, 8] ; [195, 201]
[0, 10] ; [16, 20]
[58, 62] ; [9, 12]
[0, 8] ; [51, 54]
[0, 3] ; [44, 49]
[0, 3] ; [48, 61]
[4, 6] ; [9, 10]
[0, 3] ; [27, 30]
[0, 5] ; [12, 15]
[4, 10] ; [109, 113]
[8, 14] ; [84, 88]
[57, 64] ; [68, 70]
[0, 5] ; [28, 34]
[0, 4] ; [6, 14]
[0, 8] ; [69, 78]
[33, 39] ; [40, 44]
[35, 39] ; [71, 73]
[0, 6] ; [46, 50]
[0, 5] ; [9, 13]
[3, 7] ; [100, 108]
[99, 104] ; [128, 131]
[8, 15] ; [20, 23]
[3, 10] ; [42, 44]
[22, 28] ; [58, 61]
[15, 20] ; [96, 98]
[0, 4] ; [90, 92]
[7, 11] ; [16, 20]
[0, 3] ; [28, 32]
[0, 6] ; [7, 11]
[0, 5] ; [10, 14]
[0, 3] ; [29, 31]
[0, 2] ; [25, 27]
[80, 86] ; [98, 101]
[0, 6] ; [10, 15]
[5, 15] ; [78, 81]
[3, 9] ; [79, 81]
[3, 6] ; [49, 61]
[86, 92] ; [76, 81]
[-1, 18] ; [7, 13]
[18, 20] ; [41, 43]
[7, 16] ; [110, 115]
[9, 13] ; [49, 56]
[12, 16] ; [76, 85]
[0, 3] ; [-1, 17]
[0, 5] ; [9, 13]
[0, 4] ; [40, 47]
[16, 19] ; [5, 11]
[0, 5] ; [109, 114]
[0, 7] ; [27, 31]
[0, 4] ; [37, 41]
[52, 60] ; [7, 13]
[2, 9] ; [17, 19]
[19, 26] ; [57, 63]
[3, 5] ; [42, 51]
[14, 23] ; [122, 124]
[0, 5] ; [21, 24]
[5, 11] ; [37, 43]
[21, 25] ; [108, 111]
[0, 5] ; [41, 46]
[39, 44] ; [69, 73]
[0, 4] ; [27, 32]
[8, 12] ; [0, 7]
[0, 9] ; [23, 26]
[6, 11] ; [42, 44]
[4, 8] ; [11, 16]
[0, 4] ; [36, 46]
[0, 3] ; [127, 130]
[0, 5] ; [9, 12]
[0, 3] ; [29, 33]
[0, 4] ; [20, 22]
[0, 2] ; [46, 48]
[36, 42] ; [89, 94]
[0, 5] ; [17, 29]
[0, 6] ; [53, 57]
[0, 5] ; [60, 66]
[16, 25] ; [26, 35]
[2, 6] ; [25, 33]
[0, 4] ; [48, 53]
[0, 7] ; [30, 32]
[-1, 18] ; [35, 39]
[1, 3] ; [38, 48]
[0, 3] ; [24, 34]
[2, 5] ; [117, 123]
[0, 2] ; [31, 35]
[0, 6] ; [144, 147]
[6, 10] ; [98, 100]
[0, 4] ; [63, 70]
[0, 2] ; [33, 37]
[3, 11] ; [57, 61]
[0, 4] ; [26, 28]
[43, 48] ; [24, 30]
[38, 42] ; [67, 71]
[23, 26] ; [17, 21]
[5, 8] ; [70, 72]
[7, 10] ; [42, 44]
[0, 5] ; [21, 23]
[0, 3] ; [26, 31]
[37, 43] ; [78, 80]
[0, 8] ; [223, 230]
[0, 7] ; [19, 22]
[0, 4] ; [34, 43]
[0, 9] ; [67, 75]
[94, 100] ; [48, 50]
[13, 20] ; [69, 76]
[16, 18] ; [49, 53]
[4, 10] ; [78, 80]
[27, 29] ; [49, 57]
[72, 77] ; [95, 100]
[5, 8] ; [56, 65]
[0, 9] ; [212, 216]
[0, 6] ; [29, 37]
[11, 13] ; [178, 182]
[10, 14] ; [18, 22]
[63, 65] ; [-1, 17]
[10, 14] ; [15, 27]
[5, 10] ; [44, 47]
[3, 11] ; [20, 56]
[6, 8] ; [26, 28]
[9, 14] ; [81, 83]
[0, 5] ; [9, 14]
[12, 15] ; [7, 11]
[3, 7] ; [80, 82]
[12, 17] ; [20, 24]
[0, 2] ; [33, 36]
[39, 44] ; [106, 113]
[0, 6] ; [148, 153]
[39, 45] ; [48, 53]
[8, 10] ; [20, 22]
[7, 10] ; [79, 81]
[4, 8] ; [104, 111]
[0, 6] ; [31, 41]
[0, 3] ; [138, 141]
[3, 6] ; [22, 26]
[71, 79] ; [3, 11]
[54, 57] ; [72, 76]
[0, 7] ; [36, 39]
[0, 3] ; [91, 95]
[2, 6] ; [24, 39]
[3, 7] ; [27, 31]
[23, 27] ; [145, 153]
[12, 18] ; [88, 94]
[20, 44] ; [3, 8]
[4, 13] ; [23, 62]
[0, 5] ; [83, 89]
[45, 51] ; [31, 36]
[8, 14] ; [24, 27]
[2, 9] ; [105, 110]
[9, 15] ; [59, 63]
[8, 14] ; [19, 23]
[0, 7] ; [15, 20]
[46, 52] ; [28, 30]
[29, 32] ; [38, 42]
[2, 5] ; [53, 57]
[9, 11] ; [53, 60]
[2, 5] ; [176, 178]
[0, 6] ; [23, 30]
[0, 6] ; [26, 33]
[76, 82] ; [17, 22]
[0, 7] ; [30, 35]
[11, 18] ; [3, 8]
[50, 58] ; [25, 28]
[0, 8] ; [64, 70]
[2, 11] ; [72, 74]
[3, 8] ; [24, 26]
[0, 3] ; [42, 48]
[3, 6] ; [9, 15]
[8, 11] ; [105, 110]
[0, 9] ; [71, 75]
[0, 7] ; [58, 64]
[9, 14] ; [49, 51]
[36, 40] ; [44, 54]
[0, 5] ; [12, 18]
[0, 6] ; [80, 89]
[19, 24] ; [39, 43]
[17, 19] ; [32, 40]
[3, 7] ; [205, 208]
[0, 4] ; [108, 112]
[0, 4] ; [78, 82]
[13, 17] ; [112, 115]
[129, 136] ; [166, 173]
[0, 9] ; [80, 82]
[0, 6] ; [188, 193]
[0, 4] ; [63, 68]
[50, 52] ; [54, 58]
[0, 7] ; [69, 73]
[0, 3] ; [33, 35]
[11, 16] ; [93, 99]
[20, 26] ; [116, 121]
[106, 109] ; [127, 129]
[11, 41] ; [75, 80]
[42, 45] ; [17, 19]
[7, 9] ; [28, 32]
[18, 21] ; [8, 14]
[176, 184] ; [163, 166]
[0, 4] ; [22, 29]
[123, 127] ; [0, 3]
[0, 9] ; [15, 22]
[180, 187] ; [22, 26]
[9, 15] ; [9, 11]
[9, 15] ; [6, 8]
[20, 28] ; [37, 50]
[0, 3] ; [51, 57]
[77, 83] ; [134, 140]
[0, 6] ; [29, 32]
[0, 5] ; [7, 9]
[3, 6] ; [86, 94]
[0, 6] ; [12, 20]
[0, 6] ; [141, 153]
[0, 1] ; [25, 27]
[12, 18] ; [40, 45]
[34, 36] ; [8, 14]
[3, 7] ; [51, 55]
[0, 3] ; [46, 55]
[0, 6] ; [70, 72]
[8, 13] ; [51, 60]
[0, 6] ; [7, 10]
[2, 7] ; [33, 38]
[7, 13] ; [120, 124]
[10, 14] ; [4, 8]
[65, 69] ; [70, 74]
[0, 5] ; [14, 16]
[13, 15] ; [84, 94]
[3, 9] ; [139, 141]
[0, 4] ; [64, 71]
[1, 6] ; [20, 22]
[71, 77] ; [127, 132]
[8, 11] ; [63, 68]
[5, 18] ; [13, 15]
[12, 19] ; [4, 7]
[0, 5] ; [35, 40]
[0, 3] ; [166, 168]
[42, 48] ; [49, 53]
[10, 17] ; [97, 103]
[0, 6] ; [20, 34]
[43, 52] ; [87, 92]
[2, 11] ; [58, 63]
[4, 12] ; [14, 18]
[0, 4] ; [85, 87]
[4, 11] ; [157, 162]
[-1, 18] ; [15, 18]
[0, 5] ; [69, 73]
[0, 4] ; [5, 9]
[42, 49] ; [65, 69]
[0, 3] ; [107, 111]
[0, 8] ; [18, 24]
[0, 5] ; [-1, 17]
[51, 56] ; [92, 97]
[0, 3] ; [54, 59]
[0, 3] ; [7, 17]
[14, 23] ; [105, 109]
[0, 5] ; [6, 11]
[116, 121] ; [3, 10]
[6, 14] ; [82, 89]
[2, 7] ; [97, 104]
[26, 31] ; [37, 46]
[2, 8] ; [99, 105]
[2, 7] ; [93, 97]
[85, 88] ; [26, 31]
[8, 14] ; [47, 50]
[36, 43] ; [23, 28]
[0, 5] ; [141, 152]
[19, 22] ; [52, 63]
[6, 10] ; [70, 74]
[0, 7] ; [10, 14]
[3, 13] ; [65, 73]
[12, 18] ; [75, 83]
[0, 6] ; [58, 61]
[0, 5] ; [9, 14]
[40, 52] ; [90, 95]
[3, 11] ; [57, 61]
[38, 43] ; [58, 66]
[0, 4] ; [32, 38]
[13, 19] ; [44, 47]
[80, 86] ; [87, 91]
[0, 5] ; [31, 35]
[75, 80] ; [2, 10]
[10, 12] ; [43, 46]
[2, 7] ; [82, 87]
[13, 18] ; [38, 43]
[0, 2] ; [122, 125]
[4, 14] ; [116, 120]
[18, 21] ; [90, 94]
[0, 3] ; [13, 18]
[0, 5] ; [58, 68]
[34, 41] ; [65, 73]
[2, 8] ; [16, 24]
[2, 5] ; [60, 63]
[12, 14] ; [25, 27]
[3, 12] ; [56, 59]
[9, 18] ; [36, 42]
[1, 4] ; [18, 20]
[26, 29] ; [12, 15]
[4, 6] ; [22, 24]
[0, 5] ; [90, 98]
[19, 22] ; [42, 49]
[4, 8] ; [75, 79]
[0, 3] ; [67, 75]
[9, 12] ; [61, 67]
[20, 22] ; [12, 14]
[3, 10] ; [18, 42]
[1, 6] ; [92, 99]
[16, 19] ; [7, 14]
[6, 14] ; [104, 107]
[46, 54] ; [32, 36]
[0, 5] ; [72, 76]
[0, 4] ; [5, 9]
[0, 3] ; [19, 21]
[0, 6] ; [27, 31]
[1, 3] ; [13, 15]
[12, 18] ; [19, 26]
[41, 44] ; [0, 4]
[0, 6] ; [9, 11]
[0, 5] ; [12, 15]
